#STN  YY   MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#txt  yr   mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi  hPa    ft
MGZP4 2012 02 23 18 00 280  6.2  7.2    MM    MM    MM  MM     MM  27.0  28.2    MM   MM   MM    MM
MHPA1 2012 02 23 18 00 170  5.7   MM    MM    MM    MM  MM 1008.5  17.1    MM    MM   MM -1.0    MM
MISM1 2012 02 23 18 00 290  7.7  8.2    MM    MM    MM  MM  991.4   5.6    MM   5.6   MM -2.1    MM
MISP4 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM 1017.4  26.7  26.9    MM   MM   MM    MM
MISP4 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1017.5  26.5  26.9    MM   MM   MM    MM
MISP4 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1017.7  26.4  27.0    MM   MM   MM    MM
MISP4 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1017.7  26.5  27.0    MM   MM   MM    MM
MISP4 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM 1017.8  26.3  27.0    MM   MM   MM    MM
MISP4 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM 1018.0  26.7  27.0    MM   MM   MM    MM
MISP4 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM 1018.0  27.4  27.0    MM   MM   MM    MM
MISP4 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM 1018.0  27.0  26.9    MM   MM   MM    MM
MISP4 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM 1018.1  27.0  26.9    MM   MM -1.6    MM
MKGM4 2012 02 23 18 45 230  2.6  2.6    MM    MM    MM  MM     MM   1.9    MM  -2.2   MM   MM    MM
MKGM4 2012 02 23 18 30 220  3.1  3.6    MM    MM    MM  MM     MM   2.1    MM  -3.3   MM   MM    MM
MKGM4 2012 02 23 18 15 210  2.6  3.6    MM    MM    MM  MM     MM   2.5    MM  -3.9   MM   MM    MM
MLRF1 2012 02 23 18 00 210  5.7  5.7    MM    MM    MM  MM 1016.5  24.6  24.5    MM   MM -0.7    MM
MLSC1 2012 02 23 18 48 270  1.5  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
MLSC1 2012 02 23 18 33 260  1.5  5.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
MLSC1 2012 02 23 18 18 270  1.0  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
MLWW3 2012 02 23 18 45 120  5.1  6.2    MM    MM    MM  MM     MM   2.6    MM    MM   MM   MM    MM
MLWW3 2012 02 23 18 30 130  6.2  6.7    MM    MM    MM  MM     MM   2.6    MM    MM   MM   MM    MM
MLWW3 2012 02 23 18 15 110  4.1  5.1    MM    MM    MM  MM     MM   2.7    MM    MM   MM   MM    MM
MNMM4 2012 02 23 18 48 120  1.5  2.1    MM    MM    MM  MM 1002.6  -0.5    MM    MM   MM   MM    MM
MNMM4 2012 02 23 18 42 130  1.5  2.1    MM    MM    MM  MM 1002.5  -0.5    MM    MM   MM   MM    MM
MNMM4 2012 02 23 18 36 120  1.5  2.6    MM    MM    MM  MM 1002.4  -0.5    MM    MM   MM   MM    MM
MNMM4 2012 02 23 18 30 130  2.1  2.6    MM    MM    MM  MM 1002.5  -0.6    MM    MM   MM   MM    MM
MNMM4 2012 02 23 18 24 130  2.1  2.6    MM    MM    MM  MM 1002.5  -0.6    MM    MM   MM   MM    MM
MNMM4 2012 02 23 18 18 110  2.1  2.6    MM    MM    MM  MM 1002.5  -0.6    MM    MM   MM   MM    MM
MNMM4 2012 02 23 18 12 110  2.6  2.6    MM    MM    MM  MM 1002.3  -0.6    MM    MM   MM   MM    MM
MNMM4 2012 02 23 18 06 100  2.6  2.6    MM    MM    MM  MM 1002.3  -0.6    MM    MM   MM   MM    MM
MNMM4 2012 02 23 18 00 100  2.6  2.6    MM    MM    MM  MM 1002.2  -0.5    MM    MM   MM +0.0    MM
MNPV2 2012 02 23 18 42 260  4.6  6.2    MM    MM    MM  MM 1002.9  21.1  10.8    MM   MM   MM    MM
MNPV2 2012 02 23 18 36 240  5.7  8.2    MM    MM    MM  MM 1003.0  21.1  10.6    MM   MM   MM    MM
MNPV2 2012 02 23 18 30 240  5.1  7.7    MM    MM    MM  MM 1002.9  20.9  10.7    MM   MM   MM    MM
MNPV2 2012 02 23 18 24 270  4.6  6.2    MM    MM    MM  MM 1003.0  21.0  10.8    MM   MM   MM    MM
MNPV2 2012 02 23 18 18 260  5.7  7.2    MM    MM    MM  MM 1003.1  20.9  10.4    MM   MM   MM    MM
MNPV2 2012 02 23 18 12 250  4.6  7.2    MM    MM    MM  MM 1003.1  20.8  10.4    MM   MM   MM    MM
MNPV2 2012 02 23 18 06 230  5.7  7.7    MM    MM    MM  MM 1003.1  20.8  10.4    MM   MM   MM    MM
MNPV2 2012 02 23 18 00 250  4.1  7.2    MM    MM    MM  MM 1003.2  20.5  10.2    MM   MM -1.7    MM
MOKH1 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1017.2    MM  24.0    MM   MM   MM    MM
MOKH1 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1017.2    MM  24.0    MM   MM   MM    MM
MOKH1 2012 02 23 18 30 100  7.2  8.8    MM    MM    MM  MM 1017.1  23.2  24.0    MM   MM   MM    MM
MOKH1 2012 02 23 18 24 100  6.2  8.2    MM    MM    MM  MM     MM  23.1    MM    MM   MM   MM    MM
MOKH1 2012 02 23 18 18 100  7.2  8.8    MM    MM    MM  MM     MM  23.3    MM    MM   MM   MM    MM
MOKH1 2012 02 23 18 12 100  7.2  9.3    MM    MM    MM  MM     MM  23.1    MM    MM   MM   MM    MM
MOKH1 2012 02 23 18 06 100  7.7  9.8    MM    MM    MM  MM     MM  23.1    MM    MM   MM   MM    MM
MOKH1 2012 02 23 18 00  90  7.2  8.8    MM    MM    MM  MM     MM  23.1    MM    MM   MM   MM    MM
MQTT2 2012 02 23 18 42 210  3.1  3.6    MM    MM    MM  MM     MM  19.0  17.3    MM   MM   MM    MM
MQTT2 2012 02 23 18 36 200  3.1  3.6    MM    MM    MM  MM     MM  19.0  17.3    MM   MM   MM    MM
MQTT2 2012 02 23 18 30 210  3.6  4.1    MM    MM    MM  MM     MM  19.0  17.3    MM   MM   MM    MM
MQTT2 2012 02 23 18 24 200  3.6  4.1    MM    MM    MM  MM     MM  18.9  17.4    MM   MM   MM    MM
MQTT2 2012 02 23 18 18 200  3.6  4.6    MM    MM    MM  MM     MM  18.7  17.4    MM   MM   MM    MM
MQTT2 2012 02 23 18 12 190  4.1  4.6    MM    MM    MM  MM     MM  18.6  17.4    MM   MM   MM    MM
MQTT2 2012 02 23 18 06 190  3.6  4.1    MM    MM    MM  MM     MM  18.7  17.4    MM   MM   MM    MM
MQTT2 2012 02 23 18 00 190  3.6  4.6    MM    MM    MM  MM     MM  18.7  17.5    MM   MM   MM    MM
MRCP1 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM 1000.2  15.9   5.7    MM   MM   MM    MM
MRCP1 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1000.2  15.8   5.7    MM   MM   MM    MM
MRCP1 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1000.3  15.7   5.7    MM   MM   MM    MM
MRCP1 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1000.3  15.6   5.7    MM   MM   MM    MM
MRCP1 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM 1000.2  15.3   5.7    MM   MM   MM    MM
MRCP1 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM 1000.2  15.6   5.7    MM   MM   MM    MM
MRCP1 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM 1000.3  15.8   5.7    MM   MM   MM    MM
MRCP1 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM 1000.3  15.4   5.7    MM   MM   MM    MM
MRCP1 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM 1000.3  15.0   5.7    MM   MM +0.0    MM
MRHO1 2012 02 23 18 42 180  1.5  3.1    MM    MM    MM  MM 1004.7   3.9    MM    MM   MM   MM    MM
MRHO1 2012 02 23 18 36 190  2.6  4.1    MM    MM    MM  MM 1004.7   3.6    MM    MM   MM   MM    MM
MRHO1 2012 02 23 18 30 190  2.1  3.6    MM    MM    MM  MM 1004.8   3.6    MM    MM   MM   MM    MM
MRHO1 2012 02 23 18 24 190  3.1  4.6    MM    MM    MM  MM 1004.9   3.5    MM    MM   MM   MM    MM
MRHO1 2012 02 23 18 18 180  2.1  4.6    MM    MM    MM  MM 1004.8   3.4    MM    MM   MM   MM    MM
MRHO1 2012 02 23 18 12 170  3.1  4.6    MM    MM    MM  MM 1004.9   3.2    MM    MM   MM   MM    MM
MRHO1 2012 02 23 18 06 180  3.1  4.6    MM    MM    MM  MM 1004.8   3.0    MM    MM   MM   MM    MM
MRHO1 2012 02 23 18 00 180  2.1  4.1    MM    MM    MM  MM 1004.6   3.1    MM    MM   MM +1.0    MM
MRKA2 2012 02 23 18 30  70  3.6  4.1    MM    MM    MM  MM 1019.0  -2.0    MM    MM   MM   MM    MM
MRKA2 2012 02 23 18 00  60  3.6  5.1    MM    MM    MM  MM 1018.7  -1.8    MM    MM   MM +0.5    MM
MROS1 2012 02 23 18 48 190  6.2  7.2    MM    MM    MM  MM 1005.7  14.5  13.5    MM   MM   MM    MM
MROS1 2012 02 23 18 42 200  5.7  6.7    MM    MM    MM  MM 1005.7  14.5  13.4    MM   MM   MM    MM
MROS1 2012 02 23 18 36 200  4.6  5.7    MM    MM    MM  MM 1005.8  14.4  13.5    MM   MM   MM    MM
MROS1 2012 02 23 18 30 200  4.6  5.7    MM    MM    MM  MM 1005.9  14.6  13.5    MM   MM   MM    MM
MROS1 2012 02 23 18 24 200  4.6  5.7    MM    MM    MM  MM 1005.9  14.5  13.5    MM   MM   MM    MM
MROS1 2012 02 23 18 18 190  6.2  6.2    MM    MM    MM  MM 1005.9  14.6  13.5    MM   MM   MM    MM
MROS1 2012 02 23 18 12 200  4.6  6.2    MM    MM    MM  MM 1006.1  14.6  13.5    MM   MM   MM    MM
MROS1 2012 02 23 18 06 200  4.6  5.7    MM    MM    MM  MM 1006.3  14.7  13.5    MM   MM   MM    MM
MROS1 2012 02 23 18 00 200  5.1  5.7    MM    MM    MM  MM 1006.5  14.6  13.4    MM   MM -1.5    MM
MRSL1 2012 02 23 18 00 200  3.1  4.6    MM    MM    MM  MM 1007.7  21.3    MM    MM  6.5 +0.0    MM
MTYC1 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM 1017.6    MM  12.5    MM   MM   MM    MM
MTYC1 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1017.7    MM  12.5    MM   MM   MM    MM
MTYC1 2012 02 23 18 36 360  2.6  2.6    MM    MM    MM  MM 1017.7   9.5  12.5    MM   MM   MM    MM
MTYC1 2012 02 23 18 30 350  2.6  3.1    MM    MM    MM  MM     MM   9.4    MM    MM   MM   MM    MM
MTYC1 2012 02 23 18 24 340  2.6  3.1    MM    MM    MM  MM     MM   9.4    MM    MM   MM   MM    MM
MTYC1 2012 02 23 18 18 330  2.6  4.1    MM    MM    MM  MM     MM   9.3    MM    MM   MM   MM    MM
MTYC1 2012 02 23 18 12 340  3.6  4.1    MM    MM    MM  MM     MM   9.3    MM    MM   MM   MM    MM
MTYC1 2012 02 23 18 06 340  3.6  4.6    MM    MM    MM  MM     MM   9.1    MM    MM   MM   MM    MM
MTYC1 2012 02 23 18 00 330  4.6  5.7    MM    MM    MM  MM     MM   9.1    MM    MM   MM   MM    MM
MYPF1 2012 02 23 18 48 250  8.2 10.3    MM    MM    MM  MM     MM  25.9  17.0    MM   MM   MM    MM
MYPF1 2012 02 23 18 42 260  8.2 10.3    MM    MM    MM  MM     MM  25.9  16.9    MM   MM   MM    MM
MYPF1 2012 02 23 18 36 260  9.8 11.8    MM    MM    MM  MM     MM  25.7  16.9    MM   MM   MM    MM
MYPF1 2012 02 23 18 30 240  6.2  9.3    MM    MM    MM  MM     MM  25.3  16.8    MM   MM   MM    MM
MYPF1 2012 02 23 18 24 240  7.2 12.4    MM    MM    MM  MM     MM  25.3  16.8    MM   MM   MM    MM
MYPF1 2012 02 23 18 18 250  7.7 11.8    MM    MM    MM  MM     MM  25.3  16.7    MM   MM   MM    MM
MYPF1 2012 02 23 18 12 250  8.2  9.8    MM    MM    MM  MM     MM  25.1  16.6    MM   MM   MM    MM
MYPF1 2012 02 23 18 06 250  7.7  9.3    MM    MM    MM  MM     MM  25.1  16.6    MM   MM   MM    MM
MYPF1 2012 02 23 18 00 260  8.2 10.8    MM    MM    MM  MM     MM  24.8  16.5    MM   MM   MM    MM
MZXC1 2012 02 23 18 48 300  2.6  3.1    MM    MM    MM  MM 1018.4  16.9    MM    MM   MM   MM    MM
MZXC1 2012 02 23 18 42 290  2.1  2.6    MM    MM    MM  MM 1018.4  16.6    MM    MM   MM   MM    MM
MZXC1 2012 02 23 18 36 270  2.1  3.1    MM    MM    MM  MM 1018.4  16.4    MM    MM   MM   MM    MM
MZXC1 2012 02 23 18 30 290  3.6  4.1    MM    MM    MM  MM 1018.4  16.4    MM    MM   MM   MM    MM
MZXC1 2012 02 23 18 24 300  3.6  4.1    MM    MM    MM  MM 1018.4  15.9    MM    MM   MM   MM    MM
MZXC1 2012 02 23 18 18 300  3.6  4.6    MM    MM    MM  MM 1018.5  15.8    MM    MM   MM   MM    MM
MZXC1 2012 02 23 18 12 290  2.6  4.1    MM    MM    MM  MM 1018.4  16.7    MM    MM   MM   MM    MM
MZXC1 2012 02 23 18 06 320  3.6  5.1    MM    MM    MM  MM 1018.4  17.5    MM    MM   MM   MM    MM
MZXC1 2012 02 23 18 00 320  3.6  5.1    MM    MM    MM  MM 1018.5  17.4    MM    MM   MM +0.5    MM
NABM4 2012 02 23 18 40 210  3.6  5.1    MM    MM    MM  MM 1000.7  -0.1    MM    MM   MM   MM    MM
NABM4 2012 02 23 18 30 200  3.6  4.6    MM    MM    MM  MM 1000.7  -0.1    MM    MM   MM   MM    MM
NABM4 2012 02 23 18 20 210  3.6  4.1    MM    MM    MM  MM 1000.7  -0.2    MM    MM   MM   MM    MM
NABM4 2012 02 23 18 10 210  3.6  4.1    MM    MM    MM  MM 1000.7  -0.1    MM    MM   MM   MM    MM
NABM4 2012 02 23 18 00 220  2.6  4.1    MM    MM    MM  MM 1001.0   0.3    MM    MM   MM +1.7    MM
NBLP1 2012 02 23 18 48  MM  8.8 13.4    MM    MM    MM  MM  999.8  14.7   5.9    MM   MM   MM    MM
NBLP1 2012 02 23 18 42  MM  7.2 10.3    MM    MM    MM  MM  999.9  14.9   5.9    MM   MM   MM    MM
NBLP1 2012 02 23 18 36  MM  7.7 10.8    MM    MM    MM  MM 1000.0  14.5   5.9    MM   MM   MM    MM
NBLP1 2012 02 23 18 30  MM  8.8 11.8    MM    MM    MM  MM  999.9  14.5   5.9    MM   MM   MM    MM
NBLP1 2012 02 23 18 24  MM  9.3 12.4    MM    MM    MM  MM  999.9  14.6   5.9    MM   MM   MM    MM
NBLP1 2012 02 23 18 18  MM  8.8 14.4    MM    MM    MM  MM  999.8  14.5   5.9    MM   MM   MM    MM
NBLP1 2012 02 23 18 12  MM  7.7 10.8    MM    MM    MM  MM  999.8  14.4   5.9    MM   MM   MM    MM
NBLP1 2012 02 23 18 06  MM  8.8 12.9    MM    MM    MM  MM  999.8  14.3   5.9    MM   MM   MM    MM
NBLP1 2012 02 23 18 00  MM  6.7 11.3    MM    MM    MM  MM  999.9  14.2   5.9    MM   MM +0.4    MM
NEAW1 2012 02 23 18 48 240  3.6  6.2    MM    MM    MM  MM 1029.0   7.9   7.7    MM   MM   MM    MM
NEAW1 2012 02 23 18 42 240  4.1  6.2    MM    MM    MM  MM 1029.0   7.8   7.7    MM   MM   MM    MM
NEAW1 2012 02 23 18 36 220  3.6  6.2    MM    MM    MM  MM 1029.1   8.0   7.7    MM   MM   MM    MM
NEAW1 2012 02 23 18 30 240  3.6  6.2    MM    MM    MM  MM 1029.1   8.0   7.7    MM   MM   MM    MM
NEAW1 2012 02 23 18 24 260  4.1  5.7    MM    MM    MM  MM 1029.2   7.9   7.7    MM   MM   MM    MM
NEAW1 2012 02 23 18 18 240  4.6  6.2    MM    MM    MM  MM 1029.2   7.9   7.7    MM   MM   MM    MM
NEAW1 2012 02 23 18 12 250  3.6  5.1    MM    MM    MM  MM 1029.1   7.7   7.7    MM   MM   MM    MM
NEAW1 2012 02 23 18 06 250  4.1  6.2    MM    MM    MM  MM 1029.2   7.6   7.7    MM   MM   MM    MM
NEAW1 2012 02 23 18 00 250  4.6  6.2    MM    MM    MM  MM 1029.2   7.4   7.7    MM   MM +0.9    MM
NIAN6 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1002.9   2.5    MM    MM   MM   MM    MM
NIAN6 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1002.8   2.4    MM    MM   MM   MM    MM
NIAN6 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1002.9   2.3    MM    MM   MM   MM    MM
NIAN6 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM 1003.0   2.2    MM    MM   MM   MM    MM
NIAN6 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM 1003.1   2.1    MM    MM   MM   MM    MM
NIAN6 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM 1003.0   1.9    MM    MM   MM   MM    MM
NIAN6 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM 1003.2   2.1    MM    MM   MM   MM    MM
NIAN6 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM 1003.3   2.0    MM    MM   MM +0.5    MM
NKTA2 2012 02 23 18 42 120  1.5  2.1    MM    MM    MM  MM 1020.5  -4.4    MM    MM   MM   MM    MM
NKTA2 2012 02 23 18 36  90  1.0  1.0    MM    MM    MM  MM 1020.4  -4.6    MM    MM   MM   MM    MM
NKTA2 2012 02 23 18 30  70  0.5  1.0    MM    MM    MM  MM 1020.4  -4.5    MM    MM   MM   MM    MM
NKTA2 2012 02 23 18 24  90  1.0  1.0    MM    MM    MM  MM 1020.3  -4.3    MM    MM   MM   MM    MM
NKTA2 2012 02 23 18 18 100  1.0  1.5    MM    MM    MM  MM 1020.2  -4.2    MM    MM   MM   MM    MM
NKTA2 2012 02 23 18 12  70  1.0  1.5    MM    MM    MM  MM 1020.1  -4.5    MM    MM   MM   MM    MM
NKTA2 2012 02 23 18 06  60  1.0  1.0    MM    MM    MM  MM 1020.0  -4.7    MM    MM   MM   MM    MM
NKTA2 2012 02 23 18 00  50  0.5  1.0    MM    MM    MM  MM 1020.0  -4.8    MM    MM   MM +0.8    MM
NLNC3 2012 02 23 18 48 340  2.6  7.2    MM    MM    MM  MM  998.1  12.9   6.8    MM   MM   MM    MM
NLNC3 2012 02 23 18 42 350  3.6  8.8    MM    MM    MM  MM  997.8  13.0   6.8    MM   MM   MM    MM
NLNC3 2012 02 23 18 36 350  3.1  5.7    MM    MM    MM  MM  997.7  13.7   6.8    MM   MM   MM    MM
NLNC3 2012 02 23 18 30 350  3.1  6.7    MM    MM    MM  MM  997.6  13.5   6.8    MM   MM   MM    MM
NLNC3 2012 02 23 18 24 350  2.6  5.7    MM    MM    MM  MM  997.6  13.6   6.8    MM   MM   MM    MM
NLNC3 2012 02 23 18 18 350  4.1  6.7    MM    MM    MM  MM  997.4  13.4   6.7    MM   MM   MM    MM
NLNC3 2012 02 23 18 12 330  3.1  7.2    MM    MM    MM  MM  997.4  14.1   6.7    MM   MM   MM    MM
NLNC3 2012 02 23 18 06 330  4.1  8.2    MM    MM    MM  MM  997.3  14.3   6.7    MM   MM   MM    MM
NLNC3 2012 02 23 18 00 330  4.1  8.8    MM    MM    MM  MM  997.1  14.1   6.7    MM   MM +0.3    MM
NMTA2 2012 02 23 18 42  60  2.6  2.6    MM    MM    MM  MM 1024.4 -23.9    MM    MM   MM   MM    MM
NMTA2 2012 02 23 18 36  60  2.1  2.1    MM    MM    MM  MM 1024.3 -24.1    MM    MM   MM   MM    MM
NMTA2 2012 02 23 18 30  70  1.5  2.1    MM    MM    MM  MM 1024.3 -24.0    MM    MM   MM   MM    MM
NMTA2 2012 02 23 18 24 100  1.5  1.5    MM    MM    MM  MM 1024.2 -23.9    MM    MM   MM   MM    MM
NMTA2 2012 02 23 18 18 110  1.5  1.5    MM    MM    MM  MM 1024.2 -23.4    MM    MM   MM   MM    MM
NMTA2 2012 02 23 18 12 110  1.5  2.1    MM    MM    MM  MM 1024.1 -23.3    MM    MM   MM   MM    MM
NMTA2 2012 02 23 18 06  90  1.0  1.5    MM    MM    MM  MM 1024.2 -23.5    MM    MM   MM   MM    MM
NMTA2 2012 02 23 18 00 100  1.0  1.5    MM    MM    MM  MM 1024.1 -23.3    MM    MM   MM +2.2    MM
NPDW3 2012 02 23 18 40 320  2.1  2.1    MM    MM    MM  MM 1001.7   0.1    MM    MM   MM   MM    MM
NPDW3 2012 02 23 18 30 320  2.1  2.6    MM    MM    MM  MM 1001.7   0.1    MM    MM   MM   MM    MM
NPDW3 2012 02 23 18 20 320  2.1  3.1    MM    MM    MM  MM 1001.4  -0.2    MM    MM   MM   MM    MM
NPDW3 2012 02 23 18 10 320  2.1  3.1    MM    MM    MM  MM 1001.7  -0.2    MM    MM   MM   MM    MM
NPDW3 2012 02 23 18 00 320  2.6  3.1    MM    MM    MM  MM 1001.4  -0.3    MM    MM   MM +0.4    MM
NPSF1 2012 02 23 18 48 170  1.5  3.1    MM    MM    MM  MM 1015.6  23.6  22.7    MM   MM   MM    MM
NPSF1 2012 02 23 18 42 180  1.0  3.1    MM    MM    MM  MM 1015.7  23.7  22.7    MM   MM   MM    MM
NPSF1 2012 02 23 18 36 180  1.0  3.1    MM    MM    MM  MM 1015.8  23.8  22.6    MM   MM   MM    MM
NPSF1 2012 02 23 18 30 180  1.0  2.6    MM    MM    MM  MM 1015.8  23.7  22.6    MM   MM   MM    MM
NPSF1 2012 02 23 18 24 190  1.0  3.1    MM    MM    MM  MM 1015.8  23.8  22.6    MM   MM   MM    MM
NPSF1 2012 02 23 18 18 170  1.0  4.1    MM    MM    MM  MM 1015.9  23.6  22.6    MM   MM   MM    MM
NPSF1 2012 02 23 18 12 180  1.0  3.6    MM    MM    MM  MM 1015.9  23.5  22.5    MM   MM   MM    MM
NPSF1 2012 02 23 18 06 170  1.5  3.6    MM    MM    MM  MM 1016.0  23.3  22.5    MM   MM   MM    MM
NPSF1 2012 02 23 18 00 180  1.5  3.6    MM    MM    MM  MM 1016.1  23.4  22.5    MM   MM -0.5    MM
NSTP6 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM 1010.6    MM    MM    MM   MM   MM    MM
NSTP6 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1010.7    MM    MM    MM   MM   MM    MM
NSTP6 2012 02 23 18 36 250  0.5  1.0    MM    MM    MM  MM 1010.6    MM    MM    MM   MM   MM    MM
NSTP6 2012 02 23 18 30 160  1.0  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
NSTP6 2012 02 23 18 24 210  2.1  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
NSTP6 2012 02 23 18 18 210  2.6  4.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
NSTP6 2012 02 23 18 12 180  0.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
NSTP6 2012 02 23 18 06 140  1.0  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
NSTP6 2012 02 23 18 00 180  1.5  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
NTBC1 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM 1012.3    MM    MM    MM   MM   MM    MM
NTBC1 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1012.3    MM    MM    MM   MM   MM    MM
NTBC1 2012 02 23 18 36 100  1.0  1.5    MM    MM    MM  MM 1012.3  17.2    MM    MM   MM   MM    MM
NTBC1 2012 02 23 18 30 110  0.5  1.0    MM    MM    MM  MM 1012.3  17.8    MM    MM   MM   MM    MM
NTBC1 2012 02 23 18 24 170  0.5  1.0    MM    MM    MM  MM     MM  18.5    MM    MM   MM   MM    MM
NTBC1 2012 02 23 18 18 170  0.5  1.0    MM    MM    MM  MM     MM  17.8    MM    MM   MM   MM    MM
NTBC1 2012 02 23 18 12 130  0.5  1.0    MM    MM    MM  MM     MM  17.8    MM    MM   MM   MM    MM
NTBC1 2012 02 23 18 06  MM  0.0  1.5    MM    MM    MM  MM     MM  17.3    MM    MM   MM   MM    MM
NTBC1 2012 02 23 18 00 100  1.5  2.6    MM    MM    MM  MM     MM  16.5    MM    MM   MM   MM    MM
NTKM3 2012 02 23 18 42 250  6.2  9.3    MM    MM    MM  MM  995.7  10.7   5.8    MM   MM   MM    MM
NTKM3 2012 02 23 18 36 260  4.6  9.8    MM    MM    MM  MM  995.6  10.7   5.8    MM   MM   MM    MM
NTKM3 2012 02 23 18 30 260  5.1  9.8    MM    MM    MM  MM  995.5  10.6   5.8    MM   MM   MM    MM
NTKM3 2012 02 23 18 24 250  3.1  8.2    MM    MM    MM  MM  995.5  10.8   5.7    MM   MM   MM    MM
NTKM3 2012 02 23 18 18 250  5.7  9.8    MM    MM    MM  MM  995.4  10.5   5.7    MM   MM   MM    MM
NTKM3 2012 02 23 18 12 260  4.1  9.8    MM    MM    MM  MM  995.4  10.3   5.7    MM   MM   MM    MM
NTKM3 2012 02 23 18 06 250  5.7  7.2    MM    MM    MM  MM  995.6  10.2   5.7    MM   MM   MM    MM
NTKM3 2012 02 23 18 00 250  4.6  7.7    MM    MM    MM  MM  995.6  10.1   5.7    MM   MM +0.0    MM
NWCL1 2012 02 23 18 42 220  8.2 14.4    MM    MM    MM  MM 1005.6  24.3  17.3    MM   MM   MM    MM
NWCL1 2012 02 23 18 36 230  9.8 14.4    MM    MM    MM  MM 1005.6  24.4  17.2    MM   MM   MM    MM
NWCL1 2012 02 23 18 30 220  9.3 13.4    MM    MM    MM  MM 1005.7  24.2  17.2    MM   MM   MM    MM
NWCL1 2012 02 23 18 24 230  6.7  9.3    MM    MM    MM  MM 1005.8  24.3  17.2    MM   MM   MM    MM
NWCL1 2012 02 23 18 18 210 11.3 16.0    MM    MM    MM  MM 1006.1  24.2  17.2    MM   MM   MM    MM
NWCL1 2012 02 23 18 12 220  8.8 12.9    MM    MM    MM  MM 1006.2  24.0  17.2    MM   MM   MM    MM
NWCL1 2012 02 23 18 06 220  7.2 10.3    MM    MM    MM  MM 1006.2  24.1  17.1    MM   MM   MM    MM
NWCL1 2012 02 23 18 00 220  6.7  9.3    MM    MM    MM  MM 1006.2  24.2  17.1    MM   MM -1.2    MM
NWHC3 2012 02 23 18 48 310 10.8 16.0    MM    MM    MM  MM  999.1  11.2   5.4    MM   MM   MM    MM
NWHC3 2012 02 23 18 42 300 10.3 12.9    MM    MM    MM  MM  999.0  11.2   5.4    MM   MM   MM    MM
NWHC3 2012 02 23 18 36 290 11.8 16.0    MM    MM    MM  MM  998.9  11.3   5.4    MM   MM   MM    MM
NWHC3 2012 02 23 18 30 290 11.8 14.4    MM    MM    MM  MM  998.7  11.3   5.4    MM   MM   MM    MM
NWHC3 2012 02 23 18 24 290 11.8 13.9    MM    MM    MM  MM  998.5  11.3   5.4    MM   MM   MM    MM
